game_str,play_id,thr_ts,acq_ts,arr_ts,target_base,nth_throw
y1_d023_AKX_YJD,245,2193798,2193237,2194689,first,2
y1_d023_AKX_YJD,251,2542180,2541091,2543203,first,1
y1_d023_AKX_YJD,260,2807104,2805487,2807830,first,1
y1_d023_AKX_YJD,266,3259534,3258346,3260458,first,1
y1_d023_AKX_YJD,270,3368302,3366883,3369358,first,1
y1_d023_AKX_YJD,275,3482780,3481558,3483440,first,1
y1_d024_AKX_YJD,6,106259,105137,107117,first,1
y1_d024_AKX_YJD,10,327458,326468,328250,first,1
y1_d024_AKX_YJD,31,947925,946968,948519,first,1
y1_d024_AKX_YJD,36,1074084,1073358,1075206,first,1
y1_d024_AKX_YJD,74,2254990,2254231,2256112,first,1
y1_d024_AKX_YJD,85,2500015,2499091,2501170,first,1
y1_d024_AKX_YJD,96,2907038,2906312,2907566,second,1
y1_d024_AKX_YJD,96,2908259,2907566,2909018,first,2
y1_d024_AKX_YJD,99,3103520,3102332,3104345,first,1
y1_d024_AKX_YJD,112,3393128,3392303,3393854,first,1
y1_d024_AKX_YJD,161,5336731,5335378,5337754,first,1
y1_d024_AKX_YJD,163,5396626,5395075,5397979,first,1
y1_d024_AKX_YJD,164,5548426,5546908,5549515,first,1
y1_d024_AKX_YJD,204,6897864,6896808,6898689,first,1
y1_d024_AKX_YJD,233,8153482,8152888,8154670,first,1
y1_d024_AKX_YJD,243,8591689,8590930,8592679,first,1
y1_d024_AKX_YJD,256,9022835,9021779,9024023,first,1
y1_d024_AKX_YJD,273,9621884,9620894,9622940,first,1
y1_d024_AKX_YJD,359,12690623,12689864,12691778,first,1
y1_d025_JIL_RZQ,4,75652,74952,76402,first,1
y1_d025_JIL_RZQ,15,446352,445552,447602,first,1
y1_d025_JIL_RZQ,17,627652,626352,628402,first,1
y1_d025_JIL_RZQ,86,2580052,2578602,2581102,first,1
y1_d025_JIL_RZQ,121,3854552,3853002,3855902,first,1
y1_d025_JIL_RZQ,135,4236502,4235902,4237302,first,1
y1_d025_JIL_RZQ,137,4403352,4402252,4403902,first,1
y1_d025_JIL_RZQ,141,4566252,4565402,4567002,first,1
y1_d025_JIL_RZQ,143,4640952,4640202,4641852,first,1
y1_d025_JIL_RZQ,149,4845002,4843852,4846102,first,1
y1_d025_JIL_RZQ,158,5146352,5145102,5147552,first,1
y1_d025_JIL_RZQ,198,6790302,6788852,6791552,first,1
y1_d025_JIL_RZQ,207,7131402,7130502,7132152,first,1
y1_d025_JIL_RZQ,217,7404952,7403552,7406202,first,1
y1_d025_JIL_RZQ,248,8656218,8654818,8657268,first,1
y1_d025_JIL_RZQ,260,9069068,9068368,9069918,first,1
y1_d025_JIL_RZQ,266,9440068,9439018,9440868,first,1
y1_d025_JIL_RZQ,268,9498518,9497918,9499268,first,1
y1_d026_JIL_RZQ,43,1414115,1413115,1415115,first,1
y1_d026_JIL_RZQ,80,2680365,2679015,2680965,first,1
y1_d026_JIL_RZQ,88,2972815,2971965,2973565,first,1
y1_d026_JIL_RZQ,130,4194065,4193265,4195365,first,1
y1_d026_JIL_RZQ,136,4360815,4360015,4361515,first,1
y1_d026_JIL_RZQ,137,4395065,4393465,4395815,first,1
y1_d026_JIL_RZQ,184,6114815,6113115,6115915,first,1
y1_d026_JIL_RZQ,186,6298315,6297315,6299065,first,1
y1_d026_JIL_RZQ,210,7049965,7049265,7050665,second,1
y1_d026_JIL_RZQ,210,7051215,7050665,7052065,first,2
y1_d026_JIL_RZQ,220,7551965,7551515,7552565,first,1
y1_d026_JIL_RZQ,225,7662665,7662015,7663515,first,1
y1_d026_JIL_RZQ,235,7976565,7975015,7977315,first,1
y1_d026_JIL_RZQ,243,8295615,8294465,8296565,first,1
y1_d026_JIL_RZQ,257,8864315,8863115,8865415,first,1
y1_d027_JIL_RZQ,23,714759,714009,715659,first,1
y1_d027_JIL_RZQ,35,987659,986359,988859,first,1
y1_d027_JIL_RZQ,65,2090959,2089459,2091759,first,1
y1_d027_JIL_RZQ,153,4918009,4916809,4918959,first,1
y1_d027_JIL_RZQ,187,6081359,6080559,6082459,first,1
y1_d027_JIL_RZQ,199,6480359,6479309,6481009,first,1
y1_d027_JIL_RZQ,216,7395709,7394309,7396309,first,1
y1_d027_JIL_RZQ,220,7495909,7494959,7497359,first,1
y1_d027_JIL_RZQ,231,7871559,7870809,7872859,first,1
y1_d027_JIL_RZQ,241,8367459,8365759,8368309,first,1
y1_d027_JIL_RZQ,255,8834659,8833809,8835759,first,1
y1_d027_JIL_RZQ,266,9215259,9214209,9216259,first,1
y1_d027_JIL_RZQ,270,9325159,9324059,9326009,first,1
y1_d027_JIL_RZQ,329,11552659,11551109,11554209,first,1
y1_d027_JIL_RZQ,338,12013959,12012409,12014859,first,1
y1_d028_CMS_YJD,16,12770105,12769005,12771205,first,1
y1_d028_CMS_YJD,17,12920655,12918755,12921305,first,1
y1_d028_CMS_YJD,39,102605,101855,103705,first,1
y1_d028_CMS_YJD,48,270755,268455,271605,first,1
y1_d028_CMS_YJD,64,798605,797755,799305,second,1
y1_d028_CMS_YJD,64,800155,799305,801055,first,2
y1_d028_CMS_YJD,143,3290155,3289055,3291055,first,1
y1_d028_CMS_YJD,150,3583805,3582705,3584655,first,1
y1_d028_CMS_YJD,152,3633855,3632855,3635255,first,1
y1_d028_CMS_YJD,158,3887205,3886555,3888205,first,1
y1_d028_CMS_YJD,227,6001105,6000205,6001905,first,1
y1_d028_CMS_YJD,254,6793455,6792655,6794055,second,1
y1_d028_CMS_YJD,254,6794705,6794055,6795555,first,2
y1_d028_CMS_YJD,264,7187655,7186605,7188455,first,1
y1_d028_CMS_YJD,265,7335505,7334155,7336205,first,1
y1_d028_CMS_YJD,309,8962355,8961355,8963155,first,1
y1_d028_CMS_YJD,311,9022555,9021455,9023605,first,1
y1_d028_CMS_YJD,351,10563055,10561855,10564105,first,1
y1_d028_CMS_YJD,361,10861505,10860705,10862305,first,1
y1_d028_CMS_YJD,366,11091805,11091005,11093105,first,1
y1_d028_CMS_YJD,373,11396155,11395005,11396955,first,1
y1_d028_CMS_YJD,387,12010305,12008705,12011255,first,1
y1_d029_CMS_YJD,9,222227,221527,223327,first,1
y1_d029_CMS_YJD,12,417277,416277,418177,first,1
y1_d029_CMS_YJD,48,1563477,1562727,1564427,first,1
y1_d029_CMS_YJD,68,2463827,2462677,2464727,first,1
y1_d029_CMS_YJD,126,4472427,4471377,4472977,first,1
y1_d029_CMS_YJD,150,5163277,5162577,5164027,first,1
y1_d029_CMS_YJD,194,6756827,6755677,6757927,first,1
y1_d029_CMS_YJD,211,7349877,7348927,7350877,first,1
y1_d029_CMS_YJD,220,7596727,7596177,7597227,second,1
y1_d029_CMS_YJD,220,7597827,7597227,7598777,first,2
y1_d029_CMS_YJD,226,7863077,7861777,7863977,first,1
y1_d029_CMS_YJD,276,9499727,9499227,9500477,first,1
y1_d029_CMS_YJD,281,9627277,9626427,9627827,second,1
y1_d029_CMS_YJD,281,9628527,9627827,9629477,first,2
y1_d029_CMS_YJD,282,9673477,9672327,9674627,first,1
y1_d030_CMS_YJD,49,1560754,1559566,1561942,first,1
y1_d030_CMS_YJD,60,1925339,1924547,1926164,first,1
y1_d030_CMS_YJD,126,4594348,4592830,4595569,first,1
y1_d030_CMS_YJD,140,5043842,5042885,5044403,first,1
y1_d030_CMS_YJD,160,5661998,5661008,5663087,first,1
y1_d030_CMS_YJD,177,6302034,6300879,6302628,first,1
y1_d030_CMS_YJD,189,6717604,6716515,6719089,first,1
y1_d030_CMS_YJD,221,7809278,7807562,7810268,first,1
y1_d030_CMS_YJD,253,9325134,9323418,9325728,first,1
y1_d030_CMS_YJD,262,9664308,9662823,9665430,first,1
y1_d030_CMS_YJD,278,10239697,10238179,10240687,first,1
y1_d030_CMS_YJD,319,11852409,11851617,11853531,first,1
y1_d030_CMS_YJD,342,12578310,12576891,12579333,first,1
y1_d030_CMS_YJD,359,13161223,13160464,13162345,first,1
y1_d030_CMS_YJD,374,13613224,13611541,13614148,first,1
y1_d030_CMS_YJD,382,13765454,13764233,13766147,first,1
y1_d030_CMS_YJD,388,14081066,14079647,14081627,first,1
y1_d031_REC_QEA,41,1461589,1460139,1462489,first,1
y1_d031_REC_QEA,50,1797389,1796789,1798139,first,1
y1_d031_REC_QEA,84,3062889,3061289,3063739,first,1
y1_d031_REC_QEA,117,4213589,4211539,4214389,first,1
y1_d031_REC_QEA,123,4463789,4462089,4464539,first,1
y1_d031_REC_QEA,126,4534589,4533639,4535239,first,1
y1_d031_REC_QEA,137,4893639,4892389,4894239,first,1
y1_d031_REC_QEA,139,5048339,5047139,5049039,first,1
y1_d031_REC_QEA,173,5985839,5984139,5986539,first,1
y1_d031_REC_QEA,197,6801389,6800289,6802089,first,1
y1_d031_REC_QEA,209,7378139,7377289,7379139,first,1
y1_d031_REC_QEA,217,7656189,7654839,7656889,first,1
y1_d031_REC_QEA,224,7956339,7955539,7957139,first,1
y1_d031_REC_QEA,301,10583289,10582489,10583989,second,1
y1_d031_REC_QEA,301,10584639,10583989,10585589,first,2
y1_d031_REC_QEA,304,10672889,10670839,10673839,first,1
y1_d032_REC_QEA,14,289987,289261,290482,second,1
y1_d032_REC_QEA,14,291043,290482,291934,first,2
y1_d032_REC_QEA,28,852340,851317,853165,first,1
y1_d032_REC_QEA,37,1176302,1175048,1177655,first,1
y1_d032_REC_QEA,86,2782314,2781687,2783139,first,1
y1_d032_REC_QEA,102,3258307,3256723,3259330,first,1
y1_d032_REC_QEA,152,5261145,5260353,5261838,first,1
y1_d032_REC_QEA,167,5667804,5667045,5668497,first,1
y1_d032_REC_QEA,171,5905372,5904547,5906032,first,1
y1_d032_REC_QEA,179,6188149,6187423,6189469,first,1
y1_d032_REC_QEA,224,7781225,7779707,7782215,first,1
y1_d032_REC_QEA,268,9189799,9188974,9190624,first,1
y1_d032_REC_QEA,277,9489142,9488482,9490000,first,1
y1_d033_AVV_YJD,14,260590,259390,261590,first,1
y1_d033_AVV_YJD,32,792540,791090,793440,first,1
y1_d033_AVV_YJD,37,1010890,1009090,1011990,first,1
y1_d033_AVV_YJD,47,1189440,1188140,1190490,first,1
y1_d033_AVV_YJD,61,1842390,1841540,1843040,first,1
y1_d033_AVV_YJD,68,2070490,2069640,2071340,second,1
y1_d033_AVV_YJD,68,2071790,2071340,2074340,first,2
y1_d033_AVV_YJD,75,2324140,2323140,2324940,first,1
y1_d033_AVV_YJD,84,2637290,2636740,2637840,second,1
y1_d033_AVV_YJD,84,2638490,2637840,2639240,first,2
y1_d033_AVV_YJD,94,2943340,2942190,2944340,first,1
y1_d033_AVV_YJD,103,3220790,3219640,3221540,first,1
y1_d033_AVV_YJD,109,3332890,3331490,3333940,first,1
y1_d033_AVV_YJD,113,3523240,3521540,3524090,first,1
y1_d033_AVV_YJD,116,3577590,3576690,3578590,first,1
y1_d033_AVV_YJD,119,3626040,3624890,3627190,first,1
y1_d033_AVV_YJD,143,4338390,4337490,4339590,first,1
y1_d033_AVV_YJD,146,4503390,4502540,4504140,first,1
y1_d033_AVV_YJD,150,4584690,4582840,4585390,first,1
y1_d033_AVV_YJD,181,5529490,5528640,5530590,first,1
y1_d033_AVV_YJD,203,6326690,6325440,6327740,first,1
y1_d033_REC_QEA,7,5551281,5550031,5552081,first,1
y1_d033_REC_QEA,15,5789731,5788881,5790881,first,1
y1_d033_REC_QEA,30,6445481,6444481,6446781,first,1
y1_d033_REC_QEA,47,7121471,7119721,7122321,first,1
y1_d033_REC_QEA,67,7834821,7834271,7835521,second,1
y1_d033_REC_QEA,67,7836321,7835521,7837171,first,2
y1_d033_REC_QEA,95,8854271,8852771,8855621,first,1
y1_d033_REC_QEA,139,885348,883548,886548,first,1
y1_d033_REC_QEA,182,2398081,2396881,2398881,first,1
y1_d033_REC_QEA,207,3299931,3298981,3300731,second,1
y1_d033_REC_QEA,207,3301281,3300731,3302181,first,2
y1_d033_REC_QEA,220,3781631,3779531,3782331,first,1
y1_d033_REC_QEA,239,4386331,4385531,4387481,first,1
y1_d033_REC_QEA,241,4454031,4453381,4454831,first,1
y1_d033_REC_QEA,246,4698681,4697931,4699231,second,1
y1_d033_REC_QEA,246,4699731,4699231,4700631,first,2
y1_d034_AVV_YJD,16,511859,509912,512750,first,1
y1_d034_AVV_YJD,52,1534662,1532484,1535718,first,1
y1_d034_AVV_YJD,81,2541922,2541328,2542549,first,1
y1_d034_AVV_YJD,100,3156778,3155557,3157537,first,1
y1_d034_AVV_YJD,118,3672866,3671744,3674285,first,1
y1_d034_AVV_YJD,122,3860801,3859118,3861857,first,1
y1_d034_AVV_YJD,151,4752726,4752033,4753947,second,1
y1_d034_AVV_YJD,151,4754442,4753947,4755399,first,2
y1_d034_AVV_YJD,164,5145756,5144865,5146812,first,1
y1_d034_AVV_YJD,165,5181891,5180571,5182749,first,1
y1_d034_AVV_YJD,190,6010852,6009961,6011644,first,1
y1_d034_AVV_YJD,208,6567497,6565913,6568322,first,1
y1_d035_AVV_YJD,59,1811617,1810267,1812717,first,1
y1_d035_AVV_YJD,61,1874567,1872967,1876017,first,1
y1_d035_AVV_YJD,72,2210617,2209117,2211517,first,1
y1_d035_AVV_YJD,85,2482467,2481067,2483267,first,1
y1_d035_AVV_YJD,163,4822217,4821017,4823017,first,1
y1_d035_AVV_YJD,166,4937817,4936067,4939217,first,1
y1_d035_AVV_YJD,171,5174217,5172667,5175417,first,1
y1_d035_AVV_YJD,194,5786867,5786167,5788067,first,1
y1_d035_AVV_YJD,223,6820717,6819317,6821767,first,1
y1_d035_AVV_YJD,239,7334967,7334417,7335667,first,1
y1_d035_AVV_YJD,244,7543017,7541617,7544367,first,1
y1_d035_AVV_YJD,247,7602267,7601467,7602917,first,1
y1_d035_AVV_YJD,275,8924567,8922967,8926067,first,1
y1_d035_AVV_YJD,278,9027767,9026717,9028817,first,1
y1_d035_AVV_YJD,282,9136867,9136167,9137567,first,1
y1_d035_AVV_YJD,295,9528017,9527417,9528667,second,1
y1_d035_AVV_YJD,295,9529317,9528667,9530167,first,2
y1_d035_AVV_YJD,301,9828017,9827317,9828617,second,1
y1_d035_AVV_YJD,301,9829117,9828617,9830067,first,2
y1_d036_HMN_RZQ,22,600108,599558,600758,first,1
y1_d036_HMN_RZQ,39,1078808,1077908,1079908,first,1
y1_d036_HMN_RZQ,43,1304058,1303108,1305508,first,1
y1_d036_HMN_RZQ,57,1702958,1701408,1703708,first,1
y1_d036_HMN_RZQ,58,1843708,1842708,1844608,first,1
y1_d036_HMN_RZQ,87,2582358,2581458,2583208,first,1
y1_d036_HMN_RZQ,109,3213508,3212358,3214408,first,1
y1_d036_HMN_RZQ,150,4788508,4787808,4789508,first,1
y1_d036_HMN_RZQ,186,5900108,5899408,5900908,first,1
y1_d036_HMN_RZQ,225,7485419,7484019,7486719,first,1
y1_d036_HMN_RZQ,294,10293569,10292369,10294569,first,1
y1_d036_HMN_RZQ,323,11170369,11169669,11171119,first,1
y1_d037_HMN_RZQ,2,72625,71825,73425,first,1
y1_d037_HMN_RZQ,26,814425,812175,815225,first,1
y1_d037_HMN_RZQ,30,1015225,1013675,1016025,first,1
y1_d037_HMN_RZQ,55,1775675,1775425,1776225,first,1
y1_d037_HMN_RZQ,63,2051525,2050375,2052575,first,1
y1_d037_HMN_RZQ,77,2478325,2477075,2479425,first,1
y1_d037_HMN_RZQ,94,3018525,3017075,3019575,first,1
y1_d037_HMN_RZQ,100,3249425,3248075,3250375,first,1
y1_d037_HMN_RZQ,120,3816125,3815225,3817125,first,1
y1_d037_HMN_RZQ,147,4636575,4635425,4637525,first,1
y1_d037_HMN_RZQ,148,4673125,4671725,4673925,first,1
y1_d037_HMN_RZQ,190,6331925,6331075,6332775,first,1
y1_d037_HMN_RZQ,243,8193325,8192675,8194525,first,1
y1_d037_HMN_RZQ,261,8707475,8706325,8708825,first,1
y1_d037_HMN_RZQ,262,8747125,8746225,8748225,first,1
y1_d038_HMN_RZQ,5,147211,146111,148011,first,1
y1_d038_HMN_RZQ,18,645811,645611,646311,first,1
y1_d038_HMN_RZQ,32,1086811,1085611,1087711,first,1
y1_d038_HMN_RZQ,44,1480461,1479861,1481011,first,1
y1_d038_HMN_RZQ,68,2631311,2629661,2632411,first,1
y1_d038_HMN_RZQ,88,3364461,3363411,3365611,first,1
y1_d038_HMN_RZQ,96,3657461,3656611,3658211,first,1
y1_d038_HMN_RZQ,110,4180811,4180061,4181361,first,1
y1_d038_HMN_RZQ,134,5036761,5035561,5037961,first,1
y1_d038_HMN_RZQ,137,5205711,5205111,5206461,first,1
y1_d038_HMN_RZQ,176,6437811,6437211,6438711,first,1
y1_d038_HMN_RZQ,190,6959511,6957861,6960511,first,1
y1_d038_HMN_RZQ,201,7465511,7463261,7466461,first,1
y1_d038_HMN_RZQ,241,8980261,8978711,8981411,first,1
y1_d038_HMN_RZQ,246,9116011,9115311,9116961,first,1
y1_d038_HMN_RZQ,298,11028661,11027311,11030061,first,1
y1_d039_HMN_RZQ,37,1319945,1319245,1320595,first,1
y1_d039_HMN_RZQ,46,1739195,1738245,1739995,first,1
y1_d039_HMN_RZQ,58,2128645,2127845,2129395,first,1
y1_d039_HMN_RZQ,66,2461245,2460345,2462545,first,1
y1_d039_HMN_RZQ,99,3698995,3696795,3699695,first,1
y1_d039_HMN_RZQ,109,3909445,3908895,3909995,second,1
y1_d039_HMN_RZQ,109,3910595,3909995,3911345,first,2
y1_d039_HMN_RZQ,117,4223345,4221595,4224245,first,1
y1_d039_HMN_RZQ,120,4303845,4302395,4304995,first,1
y1_d039_HMN_RZQ,140,5067495,5066545,5068595,first,1
y1_d039_HMN_RZQ,153,5508745,5507895,5509445,first,1
y1_d039_HMN_RZQ,178,6326345,6324945,6327495,first,1
y1_d039_HMN_RZQ,185,6650195,6648845,6650995,first,1
y1_d039_HMN_RZQ,195,6987245,6986345,6988745,first,1
y1_d039_HMN_RZQ,219,7836595,7835845,7837195,first,1
y1_d039_HMN_RZQ,249,8782445,8781845,8783345,first,1
y1_d039_HMN_RZQ,256,8975845,8975195,8976495,first,1
y1_d040_TKJ_YJD,43,8267334,8266434,8267834,first,1
y1_d040_TKJ_YJD,163,230684,230134,231484,second,1
y1_d040_TKJ_YJD,163,231984,231484,232934,first,2
y1_d040_TKJ_YJD,222,2216384,2215384,2217184,first,1
y1_d040_TKJ_YJD,226,2414684,2412384,2415534,first,1
y1_d040_TKJ_YJD,229,2494884,2493834,2496084,first,1
y1_d040_TKJ_YJD,238,2855484,2853984,2856734,first,1
y1_d040_TKJ_YJD,271,4144434,4143884,4145234,second,1
y1_d040_TKJ_YJD,271,4145684,4145234,4146634,first,2
y1_d040_TKJ_YJD,274,4365134,4364384,4366034,first,1
y1_d040_TKJ_YJD,291,4938384,4937184,4939184,first,1
y1_d040_TKJ_YJD,295,5022734,5021734,5023534,first,1
y1_d040_TKJ_YJD,306,5704184,5703134,5704984,first,1
y1_d040_TKJ_YJD,326,6668384,6667134,6669634,first,1
y1_d041_TKJ_YJD,32,983680,982030,984980,first,1
y1_d041_TKJ_YJD,55,1667580,1667030,1668080,second,1
y1_d041_TKJ_YJD,55,1668830,1668080,1669730,first,2
y1_d041_TKJ_YJD,66,2134280,2133030,2134980,first,1
y1_d041_TKJ_YJD,69,2264680,2262680,2265930,first,1
y1_d041_TKJ_YJD,92,2974930,2974530,2975630,first,1
y1_d041_TKJ_YJD,139,4651180,4650230,4651680,second,1
y1_d041_TKJ_YJD,139,4652280,4651680,4652980,first,2
y1_d041_TKJ_YJD,158,5238280,5237180,5238980,second,1
y1_d041_TKJ_YJD,158,5239580,5238980,5240630,first,2
y1_d041_TKJ_YJD,172,5651130,5649380,5652230,first,1
y1_d041_TKJ_YJD,180,5942030,5940130,5943230,first,1
y1_d041_TKJ_YJD,182,5990380,5989430,5991130,first,1
y1_d041_TKJ_YJD,223,7575930,7574730,7577330,first,1
y1_d041_TKJ_YJD,249,8540680,8539180,8541730,first,1
y1_d041_TKJ_YJD,259,8773680,8773130,8774680,first,1
y1_d041_TKJ_YJD,302,10244730,10243680,10245730,first,1
y1_d041_TKJ_YJD,305,10435130,10434280,10436080,first,1
y1_d041_TKJ_YJD,310,10540480,10539830,10540980,first,1
y1_d042_TKJ_YJD,12,288949,288149,289799,first,1
y1_d042_TKJ_YJD,24,665049,664249,666899,first,1
y1_d042_TKJ_YJD,42,1295999,1294849,1296899,first,1
y1_d042_TKJ_YJD,54,1662099,1660349,1662849,first,1
y1_d042_TKJ_YJD,85,2686199,2684699,2686899,first,1
y1_d042_TKJ_YJD,107,3312899,3311299,3314399,first,1
y1_d042_TKJ_YJD,171,5450249,5449099,5451249,first,1
y1_d042_TKJ_YJD,178,5617449,5615749,5618599,first,1
y1_d042_TKJ_YJD,192,6063049,6062099,6063599,first,1
y1_d042_TKJ_YJD,232,7357468,7356168,7358868,first,1
y1_d042_TKJ_YJD,255,8350368,8348518,8351568,first,1
y1_d042_TKJ_YJD,273,8826018,8824918,8826868,first,1
y1_d042_TKJ_YJD,278,9067068,9065918,9067768,first,1
y1_d042_TKJ_YJD,297,9730118,9729468,9731118,first,1
y1_d042_TKJ_YJD,311,10145968,10145468,10146718,first,1
y1_d042_TKJ_YJD,326,10688068,10687318,10689268,first,1
y1_d042_TKJ_YJD,330,10767268,10766518,10767868,first,1
y1_d042_TKJ_YJD,333,10863668,10862668,10864668,first,1
y1_d043_WJU_QEA,7,152299,150649,153199,first,1
y1_d043_WJU_QEA,43,1445840,1444190,1447090,first,1
y1_d043_WJU_QEA,62,2082390,2082090,2082940,second,1
y1_d043_WJU_QEA,62,2083440,2082940,2084390,first,2
y1_d043_WJU_QEA,81,2764990,2764240,2765790,first,1
y1_d043_WJU_QEA,85,2857840,2856940,2859240,first,1
y1_d043_WJU_QEA,94,3121890,3120990,3122590,first,1
y1_d043_WJU_QEA,117,3814090,3812640,3815290,first,1
y1_d043_WJU_QEA,149,4778890,4777490,4780440,first,1
y1_d043_WJU_QEA,169,5530290,5529590,5531690,first,1
y1_d043_WJU_QEA,173,5648340,5647090,5649090,first,1
y1_d043_WJU_QEA,196,6285240,6283240,6286490,first,1
y1_d043_WJU_QEA,205,6672790,6671790,6673640,first,1
y1_d043_WJU_QEA,229,7505190,7504440,7506140,second,1
y1_d043_WJU_QEA,229,7506890,7506140,7507890,first,2
y1_d043_WJU_QEA,233,7732540,7731540,7733290,first,1
y1_d043_WJU_QEA,238,7879690,7878990,7880540,first,1
y1_d043_WJU_QEA,268,9191140,9190740,9191790,first,1
y1_d043_WJU_QEA,300,10103690,10102290,10104840,first,1
y1_d044_WJU_QEA,93,2960252,2959202,2960952,first,1
y1_d044_WJU_QEA,137,4424352,4423452,4425952,first,1
y1_d044_WJU_QEA,138,4472652,4472202,4473152,second,1
y1_d044_WJU_QEA,138,4473852,4473152,4474752,first,2
y1_d044_WJU_QEA,184,5967852,5967002,5968852,home,1
y1_d044_WJU_QEA,184,5969552,5968852,5973552,first,2
y1_d044_WJU_QEA,184,5978452,5977552,5980552,first,3
y1_d044_WJU_QEA,281,9407702,9406052,9408602,first,1
y1_d044_WJU_QEA,288,9568702,9567702,9569402,second,1
y1_d044_WJU_QEA,288,9569852,9569402,9570702,first,2
y1_d044_WJU_QEA,305,10366452,10364602,10367402,first,1
y1_d044_WJU_QEA,310,10482302,10481602,10483602,first,1
y1_d044_WJU_QEA,313,10552652,10551602,10553702,first,1
y1_d044_WJU_QEA,353,11868902,11868302,11869752,first,1
y1_d045_MHY_RZQ,15,473110,472060,474160,first,1
y1_d045_MHY_RZQ,20,588010,587410,588860,first,1
y1_d045_MHY_RZQ,30,857310,856460,858060,second,1
y1_d045_MHY_RZQ,30,858610,858060,859660,first,2
y1_d045_MHY_RZQ,38,1156260,1155660,1157060,second,1
y1_d045_MHY_RZQ,38,1157510,1157060,1158410,first,2
y1_d045_MHY_RZQ,57,1782510,1781910,1783110,second,1
y1_d045_MHY_RZQ,57,1783810,1783110,1784560,first,2
y1_d045_MHY_RZQ,63,2029660,2028210,2030510,first,1
y1_d045_MHY_RZQ,136,4639160,4637460,4640210,first,1
y1_d045_MHY_RZQ,145,4875560,4874410,4877210,first,1
y1_d045_MHY_RZQ,159,5361760,5360910,5362710,first,1
y1_d045_MHY_RZQ,160,5393310,5391760,5394360,first,1
y1_d045_MHY_RZQ,166,5656010,5654610,5656960,first,1
y1_d045_MHY_RZQ,184,6180310,6178710,6181010,first,1
y1_d045_MHY_RZQ,190,6443260,6441660,6443810,first,1
y1_d045_MHY_RZQ,201,6866560,6864960,6867510,first,1
y1_d045_MHY_RZQ,214,7237510,7236360,7238310,first,1
y1_d045_MHY_RZQ,237,7909310,7908210,7910110,first,1
y1_d045_MHY_RZQ,248,8311010,8310260,8311810,first,1
y1_d045_MHY_RZQ,250,8398860,8397960,8399660,first,1
y1_d045_MHY_RZQ,270,10148134,10146834,10149084,first,1
y1_d045_MHY_RZQ,292,10891934,10891084,10892434,second,1
y1_d045_MHY_RZQ,292,10893084,10892434,10894134,first,2
y1_d045_MHY_RZQ,304,11267184,11266584,11267834,second,1
y1_d045_MHY_RZQ,304,11268534,11267834,11269534,first,2
y1_d045_MHY_RZQ,315,11606534,11605284,11607584,first,1
y1_d045_VHS_YJD,42,1271076,1269276,1272126,first,1
y1_d045_VHS_YJD,48,1522076,1520026,1522976,first,1
y1_d045_VHS_YJD,53,1662526,1661426,1662976,first,1
y1_d045_VHS_YJD,71,2390276,2389026,2391176,first,1
y1_d045_VHS_YJD,75,2569126,2568576,2569926,first,1
y1_d045_VHS_YJD,84,2748976,2748226,2750076,first,1
y1_d045_VHS_YJD,98,3306576,3304826,3307526,first,1
y1_d045_VHS_YJD,120,3988126,3987126,3988876,second,1
y1_d045_VHS_YJD,120,3989526,3988876,3990326,first,2
y1_d045_VHS_YJD,126,4131026,4130226,4131826,first,1
y1_d045_VHS_YJD,142,4839176,4838376,4840076,second,1
y1_d045_VHS_YJD,142,4840876,4840076,4841676,first,2
y1_d045_VHS_YJD,176,5874476,5873376,5875576,first,1
y1_d045_VHS_YJD,226,7802976,7801826,7803826,first,1
y1_d045_VHS_YJD,231,7926326,7925676,7927226,first,1
y1_d045_VHS_YJD,246,8419476,8418826,8420526,first,1
y1_d045_VHS_YJD,252,8600176,8598476,8601376,first,1
y1_d045_WJU_QEA,23,1111340,1109790,1112440,first,1
y1_d045_WJU_QEA,40,1725340,1724740,1726240,first,1
y1_d045_WJU_QEA,61,2478590,2477190,2479690,first,1
y1_d045_WJU_QEA,80,3105890,3104790,3106640,first,1
y1_d045_WJU_QEA,86,3311040,3310290,3311890,first,1
y1_d045_WJU_QEA,99,3705290,3704040,3706040,first,1
y1_d045_WJU_QEA,102,3784990,3784090,3785640,first,1
y1_d045_WJU_QEA,108,3966490,3964390,3967040,first,1
y1_d045_WJU_QEA,110,4043440,4042290,4044390,first,1
y1_d045_WJU_QEA,115,4247940,4247040,4248640,first,1
y1_d045_WJU_QEA,145,5264690,5263440,5265490,first,1
y1_d045_WJU_QEA,173,6312640,6311840,6313540,first,1
y1_d045_WJU_QEA,187,6827240,6825990,6828690,first,1
y1_d045_WJU_QEA,226,8272240,8271390,8273240,first,1
y1_d045_WJU_QEA,234,8535640,8534140,8536540,first,1
y1_d045_WJU_QEA,255,9271140,9269690,9271840,first,1
y1_d045_WJU_QEA,272,9822290,9821040,9823390,first,1
y1_d045_WJU_QEA,276,9896890,9896190,9897840,first,1
y1_d046_MHY_RZQ,18,561219,559669,562569,first,1
y1_d046_MHY_RZQ,43,1301319,1300969,1301969,second,1
y1_d046_MHY_RZQ,43,1302619,1301969,1303569,first,2
y1_d046_MHY_RZQ,72,2198119,2196419,2198719,first,1
