game_str,play_id,nth_throw,safe,advanced,thr_ts,acq_ts,arr_ts,closest_itsx_ts,E_itsx_ts,E_ft_til_1st_itsx,ft_til_1st,itsx_catch_ts_delta,plane_orientation_polar,plane_orientation_azimuth,ball_norm_x_plane,ball_dis_plane_origin,proj_ball_z,ball_direction_polar,ball_direction_azimuth
y1_d010_DYE_RZQ,214,2,True,False,11846975,11846425.0,11847825.0,11847775,11847775.193451902,,-4.1315564340034845,49.80654809810221,138.67232168500107,2.5035414953535735,0.8787448908384116,0.9050850083821189,0.8051596429006854,-44.74624161046832,-9.506252653607168
y1_d010_GEA_YJD,7,1,False,False,145674,144524.0,146974.0,146824,146824.20212115787,20.38406772430763,16.827300692400126,149.79787884213147,169.1701553438824,2.944519588961697,0.2531031829526369,8.793778852698496,8.935547355825886,-13.862890416338843,-7.9901534575278035
y1_d010_GEA_YJD,29,1,True,False,1026216,1025416.0,1026966.0,1026816,1026816.1877953742,18.440881026398277,14.729527004654,149.81220462580677,112.27531804369295,3.6068365558309665,0.06803464567536405,0.3984711654874208,0.9347939849956567,-68.41776472521994,-10.891857037534141
y1_d010_GEA_YJD,54,1,False,False,1867816,1866416.0,1869066.0,1868966,1868966.1200313284,31.891906044718315,29.69798761287955,99.87996867159382,168.30103928395567,2.9603456419794156,0.532475422279759,3.320581523036555,3.248631752096368,-14.049780111669147,-11.837875351525494
y1_d010_GEA_YJD,65,1,True,False,2362516,2361916.0,2363466.0,2363366,2363366.861613792,,-7.84280637506108,99.13838620809838,-175.37951980373296,3.1660049918875472,-0.8973929736186236,1.6105822095714506,1.1819021792509754,3.606014245899309,-12.118433161822379
y1_d010_GEA_YJD,73,1,True,False,2550566,2550416.0,2551166.0,2551016,2551016.719990228,-0.23663944263964076,-3.7208688154903458,149.28000977216288,117.39759900313322,2.917584506756839,0.9724977143028527,6.581214136705713,1.966176495282678,-93.9122225845847,-7.281569922080028
y1_d010_GEA_YJD,90,1,False,False,3145416,3144616.0,3146016.0,3145916,3145916.0007624696,10.006012844642381,6.897824428266157,99.99923753039911,-158.2421894634754,5.156808857264707,-0.7358185512498783,2.799266725535658,2.656644505835501,25.317535214758127,-9.154661136928764
y1_d010_GEA_YJD,93,1,False,False,3307066,3305816.0,3308016.0,3307866,3307866.850692195,28.870445078413546,25.27227698011108,149.1493078051135,117.88609307500565,3.488089664182695,-0.17103259654972275,6.05324209435138,6.47334349515657,-60.4926272796544,-7.0931068586555055
y1_d010_GEA_YJD,149,1,False,False,5209216,5208416.0,5209666.0,5209566,5209566.508396491,10.225462728455355,7.0106786705435225,99.49160350859165,167.44052354105833,6.216978658524766,-0.31783963277220534,4.514449717116295,5.181360075853685,-9.063504510918026,-1.205124505632043
y1_d010_GEA_YJD,157,2,False,False,5421266,5420716.0,5422116.0,5422066,5422066.317933049,7.159312696975884,5.478661118424755,49.682066950947046,133.25620957909126,3.0085615258367966,0.6601380456818066,3.961489144656896,3.4204274431203685,-50.94159442390187,-8.867135303524048
y1_d010_GEA_YJD,181,1,False,False,6037666,6036916.0,6038716.0,6038616,6038616.177199147,22.033392971855676,19.668385028529563,99.82280085328966,154.91397599286483,2.7664123726688103,-0.1251137382826181,5.649007913010508,6.010868008120511,-25.289304677683553,-10.619590716081772
y1_d011_DYE_RZQ,261,2,False,False,8686723,8686173.0,8687523.0,8687473,8687473.442601988,5.134303189440893,3.7656949410003393,49.557398011907935,136.6801556477676,2.944641773296439,0.6291326878601242,5.517523293492489,4.722447077950348,-47.3678697883467,-4.806341653131958
y1_d011_DYE_RZQ,263,1,False,False,8746323,8745173.0,8747373.0,8747273,8747273.311758315,23.315255134415477,20.404058923676047,99.68824168480933,140.29176977564407,2.623053952358191,-0.39378765922456754,4.61565145694997,4.629672100156827,-39.98526621261197,-9.646443538940572
y1_d011_GEA_YJD,6,1,False,False,227423,226373.0,228073.0,227923,227923.88070817463,29.953469477506147,26.68274287654388,149.1192918253655,-165.18849255719675,6.770991159432214,-0.13830826415081704,4.704648205527061,5.635283453520679,17.69420402621771,-5.937672989787801
y1_d011_GEA_YJD,9,1,False,False,312823,312023.0,313673.0,313573,313573.8826603087,15.458352188069684,12.79233726691534,99.11733969132183,179.5345471327853,2.9527307142017207,0.35905726501871793,2.392967245193114,2.670984620766645,-2.8209885935154997,-9.169154314824803
y1_d011_GEA_YJD,12,1,False,False,506723,506123.0,508123.0,507973,507973.2323230242,8.424242071403343,3.998191650654483,149.7676769758109,159.92933860527302,2.063524235172423,-0.9895434801832736,5.165929705835118,1.0525777855733325,-16.935759757902865,9.754641394796
y1_d011_GEA_YJD,37,1,False,False,1297073,1296473.0,1297973.0,1297873,1297873.509609905,9.872289732807268,6.91840123559868,99.49039009492844,174.91657868900927,3.5854227371628156,-0.6166122599862753,4.715775822067303,4.240151348369428,-5.250210932098894,-8.194109412005375
y1_d011_GEA_YJD,68,1,False,False,2260673,2259473.0,2261873.0,2261773,2261773.1284271227,26.892932264531453,24.72709765181624,99.87157287728041,155.03196410968064,2.7018863844995735,0.42872215254221485,5.4942874121594,5.361379682594489,-28.862227776706785,-9.35239571685334
y1_d011_GEA_YJD,90,1,False,False,3044273,3043023.0,3045323.0,3045223,3045223.661755003,23.088126004320813,20.768077494630877,99.33824499696493,166.8478141765773,3.056616713072799,-0.003040429911935124,7.176084827978072,7.621884401822724,-13.212121570676219,-4.688424376643633
y1_d011_GEA_YJD,93,1,True,False,3142723,3141323.0,3145073.0,3145023,3145023.1307849656,,-24.699242089054724,49.86921503441408,156.81582398951787,2.326146492116493,-0.9957671096958541,3.38429984514832,0.03632397682501211,-9.186936255434732,-1.8881625792655152
y1_d011_GEA_YJD,102,2,False,False,3540473,3539873.0,3541273.0,3541173,3541173.5736077134,15.158017758476927,12.52144465904277,99.42639228655025,134.48847292790754,3.2090094995988636,0.44385257389580623,6.294271130067764,6.110206525767844,-51.163221171968004,-4.954526553991307
y1_d011_GEA_YJD,104,1,False,False,3697773,3696373.0,3699073.0,3698973,3698973.117959244,25.57293185602821,23.21353558668644,99.88204075582325,147.0030826819147,2.591307005850126,0.6177631992769699,4.532958170204105,3.9475810663652466,-36.88181688418125,-11.179984405144248
y1_d011_GEA_YJD,136,2,False,False,4819873,4819323.0,4820723.0,4820623,4820623.578456657,7.616502215362501,4.583039669373878,99.42154334299266,134.7489379261625,3.8216979366175963,0.4063110229888623,3.183567797983156,3.4725065103648305,-46.92981362352707,-8.667105787672009
y1_d011_GEA_YJD,142,1,False,False,5121073,5118623.0,5121923.0,5121823,5121823.579324786,18.93002039941017,16.593531190539856,99.42067521438003,156.05701468241386,3.399447736022239,0.048758449002672,5.274749450075892,5.766339921794324,-25.193246773064203,-5.304401567860118
y1_d011_GEA_YJD,174,1,False,False,6158673,6158023.0,6159573.0,6159473,6159473.280958351,26.754783906264638,24.52493582307501,99.71904164925218,133.17617136989867,3.0336277774869984,-0.32594933905128703,1.9197315922900393,2.2649616369218957,-50.428034584717025,-7.922698319599405
y1_d011_GEA_YJD,212,1,False,False,7442823,7441423.0,7443723.0,7443623,7443623.89295425,22.1515313956926,19.63889867575409,99.1070457501337,150.65800932531698,0.053630141132600784,-0.18825327197734842,2.6313301024730666,2.5922874618123712,-23.692213093131674,-16.64860338091314
y1_d011_GEA_YJD,226,1,False,False,8048173,8047573.0,8048973.0,8048823,8048823.926311639,18.024074332844663,14.01909682159588,149.07368836086243,113.10483333579236,3.6721939470199345,0.46109004541361076,3.3640875198209224,3.526775017074953,-68.91931419822355,-7.580791451399226
y1_d013_IXC_QEA,17,1,False,False,612375,611325.0,612925.0,612825,612825.472360781,14.479371015451754,12.148516542644984,99.5276392189553,88.47881383093602,7.00625092039337,0.5086050828377515,4.872629318036468,5.207218322025583,-96.62761567480293,-6.239586079451084
y1_d013_IXC_QEA,21,1,False,False,707425,706225.0,707975.0,707825,707825.3318273997,17.478462241628062,13.688595112069288,149.66817260032985,121.38013732798726,11.43504267053902,0.35228018705286746,5.299775478279259,6.557164071999384,-56.85398677789426,-10.088916229951007
y1_d013_IXC_QEA,26,1,False,False,837375,836325.0,838375.0,838275,838275.9392854,23.033144259504972,20.45030370716564,99.06071460002568,159.32915586233673,2.1087229782289967,-0.5604861688329666,3.0934719905611994,2.874862580829597,-22.796374075591476,-9.198160650915256
y1_d013_IXC_QEA,46,1,False,False,1533525,1532775.0,1534275.0,1534175,1534175.0650628866,27.48881940567564,25.373463960498867,99.93493711343035,100.8027720161424,5.026996036004078,0.25779153029016477,6.078690329897231,6.600055329039409,-87.69023853128499,-6.312141055007151
y1_d013_IXC_QEA,58,1,False,False,1909225,1908375.0,1910475.0,1910375,1910375.917182542,25.736031275438194,23.1477746560361,99.08281745808199,157.6722386654111,2.4313178226506125,-0.8434753468700948,3.17577614942024,2.0672008712307424,-23.97131910594462,-13.612856003300863
y1_d013_IXC_QEA,62,1,False,False,1998875,1998125.0,1999725.0,1999675,1999675.4007046279,12.042401522194448,10.834146457775432,49.59929537214339,106.40917960458785,1.8738667136734648,-0.45220947507297793,3.247833346219924,3.1748921058965838,-75.41512930202325,-8.697767644097961
y1_d013_IXC_QEA,69,1,False,False,2299375,2298825.0,2300275.0,2300225,2300225.2491479386,11.613396771592209,10.298513071026624,49.75085206143558,-179.68536325302523,2.50296172687257,0.3181794864672522,5.317658666752025,5.4099888854867375,-2.1301513097565192,-8.83301630701099
y1_d013_IXC_QEA,87,1,False,False,3080975,3079625.0,3082275.0,3082175,3082175.6948956163,13.177370215615436,10.110776220621585,99.30510438373312,156.94408582912024,2.1544279875011227,-0.10188880062646472,7.032657685131502,7.3126266491835015,-26.16390963334879,-10.674792007421239
y1_d013_IXC_QEA,89,1,False,False,3143525,3142275.0,3144375.0,3144275,3144275.7862850297,26.93704886703768,25.03956813842257,99.21371497027576,107.39448464375204,3.0690027153284234,0.24594530000930934,6.455245159784665,6.7058782085465225,-75.67082478278701,-5.908289765500495
y1_d013_IXC_QEA,92,1,False,False,3211925,3210475.0,3213125.0,3213075,3213075.40497944,22.6975273898298,21.47362864089882,49.59502056008205,145.3532275857575,1.9014462774676417,-0.45297910405947733,4.420235384199749,4.222338392103711,-35.436200232596654,-11.686777075712113
y1_d013_IXC_QEA,96,1,False,False,3420125,3418625.0,3421375.0,3421275,3421275.3189741015,24.169604526647465,21.891953012648774,99.6810258985497,166.5491314735624,2.3906831589765147,0.1455359799955818,7.9323128498842195,8.197778091209605,-17.195808103846815,-9.239913464505827
y1_d013_IXC_QEA,164,1,False,False,6069882,6069282.0,6070632.0,6070532,6070532.142236589,11.897120527284553,9.182698570314248,99.85776341054589,-135.82626308948974,5.138853521843117,-0.7415092945677695,4.956704324129483,4.078340514255894,44.58695147538619,-9.181678677416748
y1_d013_IXC_QEA,185,2,True,False,6897282,6896582.0,6898032.0,6898082,6898082.510644019,9.934608154198779,11.408387874777018,-50.510644018650055,-137.0849676007476,3.0398576189599,-0.40230797283914943,4.76540747601388,4.8101564030905655,70.50218056237635,7.982176580697538
y1_d013_IXC_QEA,229,1,False,False,8430732,8429282.0,8431432.0,8431332,8431332.530054396,26.876150004424314,24.43987087729827,99.46994560398161,110.7148455749674,4.818282976770462,0.338379016426633,6.796446636755029,7.091295615690882,-72.80086227200603,-3.8923096690710084
y1_d013_IXC_QEA,239,1,False,False,8804532,8803332.0,8805632.0,8805582,8805582.035743628,10.607538431108212,9.222155128704458,49.96425637230277,175.71606118586033,2.995503508699585,-0.8836933514982066,2.9553444950303644,1.8283393727615678,-6.213800071547399,-13.60118652336086
y1_d013_IXC_QEA,252,1,False,False,9295182,9293682.0,9296282.0,9296182,9296182.807024013,17.54770515266106,15.292313291800385,99.19297598674893,145.28444416415795,2.4576736526947798,0.42796218180588586,5.226505863930435,5.086095585932216,-38.75305512092156,-9.814650360521739
y1_d014_IXC_QEA,8,1,False,False,199767,198767.0,200717.0,200617,200617.11515424895,25.83532453619598,23.98590832377651,99.88484575104667,137.9171877792915,3.528261827152477,-0.18746200812357894,3.3345658779366785,3.7955693011889817,-42.8407731325921,-10.914529160544362
y1_d014_IXC_QEA,32,1,False,False,1030917,1030017.0,1032417.0,1032267,1032267.4173498282,25.266462422186322,21.462597775112307,149.58265017182566,158.26315227579164,2.709997303821069,0.9926583184054596,2.151795800044683,0.6643415305724023,-24.037910927634233,9.66312712276913
y1_d014_IXC_QEA,46,1,False,False,1589467,1587717.0,1590067.0,1589967,1589967.783298761,25.692206957197275,23.39978751285097,99.21670123911463,-171.93194415295832,5.757148062231039,-0.1415538679566512,4.628022082871123,5.416230495578597,8.289917653655474,-5.256223131207805
y1_d014_IXC_QEA,54,1,False,False,1951117,1950017.0,1952317.0,1952167,1952167.7960086595,18.9131393722359,15.141911679441996,149.2039913404733,149.54546990157763,2.8294260172195607,-0.6623218903728167,1.2564310008680135,1.3623690052048731,-32.99358588539064,-12.157895467417244
y1_d014_IXC_QEA,55,1,False,False,1985267,1983667.0,1986367.0,1986267,1986267.09655507,23.09674610715988,20.85314244040762,99.90344492997974,135.53642592141762,5.357033384256312,0.33314422283219736,4.890396677990403,5.389371991823024,-47.84077420169313,-15.565975471017886
y1_d014_IXC_QEA,111,1,False,False,3736967,3735517.0,3737767.0,3737617,3737617.8079048446,31.60477021776129,28.88064288450602,149.19209515536204,127.26725994180839,7.675236663933703,0.3328570565778181,4.478524060478112,5.327563282264162,-54.015366650919766,-12.131478999584365
y1_d014_IXC_QEA,131,2,False,False,4372567,4372017.0,4373517.0,4373417,4373417.8276295,19.39518411586914,16.944609707398982,99.17237049993128,137.2026389847607,3.659105395264646,0.1718451474664065,2.7671832551449893,3.266281355528871,-45.74627847854911,-9.916858538088913
y1_d014_IXC_QEA,154,1,False,False,5360117,5359267.0,5360917.0,5360817,5360817.238533885,12.913800957533567,10.19329558198606,99.7614661147818,156.83428216635218,3.3570806224039416,-0.22572495847531737,3.2049795997974915,3.6177261883464458,-25.490157548582587,-7.64623820196165
y1_d014_IXC_QEA,165,1,False,False,5784617,5784017.0,5785267.0,5785167,5785167.257895332,11.252318653041128,8.517452510573936,99.74210466817021,143.9814423460516,5.060283268155985,-0.09671303506591103,2.0203961696839112,2.757449575793943,-37.03360144362391,-8.816799150385641
y1_d014_IXC_QEA,192,2,False,False,6616467,6615867.0,6617267.0,6617167,6617167.880151608,18.87374648586132,16.617077846353375,99.11984839197248,132.91431370226525,3.4022077022765416,0.13510506248905574,4.855803268484036,5.310348003522798,-49.172696291015505,-6.873425523585213
y1_d014_IXC_QEA,246,1,False,False,8653167,8651867.0,8654267.0,8654167,8654167.426744211,15.9333947484858,13.206418997978185,99.57325578853488,176.13531985423487,2.2150471300921026,-0.08541403739455448,3.244449181321579,3.5607327178647523,-6.953139307583396,-10.076037551170236
y1_d014_IXC_QEA,249,1,False,False,8855917,8855017.0,8856717.0,8856567,8856567.885100521,15.92349962663753,12.540324410100446,149.11489947885275,119.01739706587892,3.351529227845475,0.14657391600291644,5.980464593648648,6.405749977866489,-67.95049998220416,-6.779781954705134
y1_d014_IXC_QEA,265,1,False,False,9563224,9562424.0,9563824.0,9563674,9563674.267114133,15.419574368394297,11.328838361893537,149.73288586735725,122.87166680245434,7.15376670151079,0.060020475166779254,4.07409060676558,5.10015175506637,-60.64831434517559,-5.133901112046003
y1_d014_IXC_QEA,293,1,True,False,10404724,10403674.0,10406874.0,10406574,10406574.276122343,-0.39530176197153555,-7.157407772056965,299.72387765720487,147.30257789439764,3.219807671383535,-0.9951516928855879,16.36991314363387,2.0878362021329724,-31.2513640643204,-7.927670635068315
y1_d014_IXC_QEA,297,1,False,False,10514274,10512824.0,10514874.0,10514774,10514774.519208403,12.346298822519223,9.5153216001844,99.48079159669578,121.978243113975,5.379932161646138,0.2842686447842433,5.084612971419798,5.655249045051173,-61.08339978026166,-3.5067641346091105
y1_d014_IXC_QEA,300,1,False,False,10704424,10703774.0,10705474.0,10705324,10705324.848232122,18.838031043091345,15.074241560482449,149.15176787786186,141.85681603558362,2.6544661833007126,-0.168811905450872,4.75866265865244,5.081422818135442,-40.17147334774659,-9.595092887896287
y1_d014_IXC_QEA,303,1,False,False,10815124,10813774.0,10815824.0,10815724,10815724.611445857,29.565735719635686,27.454691349565227,99.38855414278805,113.55961974080753,4.784572787500764,0.3422085686423141,3.8700519742245123,4.33708111876952,-68.51670808731218,-8.467547952265733
y1_d015_IXC_QEA,7,1,False,False,169474,168024.0,170374.0,170274,170274.27357522774,5.817373278893441,3.2659118680576933,99.72642477226327,151.22361065753296,3.335524286673376,0.3188954332991847,6.634929074377377,6.775474984307432,-32.736819320552414,-5.565860796932718
y1_d015_IXC_QEA,17,1,False,False,521824,520774.0,522574.0,522474,522474.433222605,27.6470580869075,25.207576709632495,99.56677739502629,99.45301304896935,5.375736794988086,0.2733842774727784,6.430301455011657,6.959388018671532,-86.70391068219523,-7.194555583371092
y1_d015_IXC_QEA,18,1,False,False,560924,560174.0,561574.0,561374,561374.3568322584,29.344304400629447,24.570756342495898,199.6431677415967,86.58196901870821,9.158706743093177,0.6704414057808421,5.12381965089842,5.114512029871902,-103.1313209389005,-9.386693862055095
